Group,Customer_Segment,Sales_Before,Sales_After,Customer_Satisfaction_Before,Customer_Satisfaction_After,Purchase_Made
Control,Medium Value,190.19982619688568,226.71172456398472,50.89624287085858,67.63765600422532,Yes
Control,High Value,208.816021233738,251.35357627875905,,,Yes
Treatment,High Value,310.4747621882288,488.9522894157353,99.76122503608494,100.0,Yes
,High Value,236.68122261151743,358.90263179643193,100.0,100.0,Yes
Control,High Value,285.66729599514525,333.6083557,100.0,100.0,No
Treatment,,,383.63841488303774,49.79393962614983,53.557639013250736,Yes
Treatment,High Value,163.06707060932698,251.7871075229364,87.93339867322128,86.18398358099235,Yes
,Medium Value,236.88670062116364,296.4900008365906,52.08487896282095,64.87088141218686,
Treatment,,132.28162527371327,191.81715942609063,53.94963307756522,,No
,Medium Value,279.8529465600684,338.0357600520016,71.25113235148146,,Yes
Control,,205.37728199397543,241.6160466427892,79.33260536148909,,No
Treatment,Medium Value,196.0230268067899,299.79582755398326,48.14827919681176,32.793640392844765,No
Control,,142.0648478426081,167.59112181511082,,,Yes
Treatment,Low Value,158.55518766713283,257.13740834836887,,63.58707951117125,No
Control,Low Value,186.88540345368995,215.1336534826025,61.78718496,57.25648662,No
Treatment,,226.64776578293612,338.9307333546124,82.94110277,91.54171795284626,
Treatment,Medium Value,172.2574139558852,,92.16000662358891,100.0,No
Treatment,Low Value,220.98047611620493,357.1205950885326,45.47179216644342,54.5405010218461,Yes
,Medium Value,197.2773411613977,232.3696691022957,66.20381437794504,69.53245644270274,No
Control,,130.54367616685283,162.75551988611753,44.04160071009503,54.95225199083199,No
Treatment,Low Value,208.4668644416926,331.6149656558728,51.95834619432124,57.61239897705877,No
,Low Value,125.54278021510852,152.30912262549705,,68.09246905574209,No
Treatment,Medium Value,105.16691179229556,165.6643362507008,72.64807113644405,,Yes
Treatment,High Value,217.5003498311645,336.14545240512064,77.87330607074828,,Yes
,Low Value,131.36448595442286,162.73181418329284,62.23724365226775,58.41715181537688,
Treatment,Low Value,203.84622026439388,316.89695559556594,63.74075624426846,58.006127331518805,No
Control,Low Value,211.36985561345816,250.56618416030716,48.526664357929945,58.82897187545643,
Treatment,,283.4700472188396,428.4315430619761,100.0,,No
,,220.18022271549984,,60.58170584147225,84.06337145059265,Yes
Treatment,Medium Value,129.9299761781011,194.3105144876827,71.51825948586875,56.66890495438947,Yes
Treatment,,158.70642853391575,247.24571770190892,71.11442019553508,75.51250336808695,No
Control,Medium Value,208.83004996109813,253.62046584432755,57.96392235686248,65.38408656,No
Treatment,Low Value,182.8170412628663,288.07880845014574,54.57636859935754,65.83741786904655,No
Treatment,High Value,162.67109500019424,257.9086877306709,87.23323937107197,100.0,Yes
,Low Value,163.8425575992745,197.7392844664244,55.74532195790436,,Yes
Treatment,High Value,265.3164580142905,413.79421742795694,,100.0,
Control,Medium Value,226.1665124906358,271.0754232033529,75.82075869,68.08044129633949,No
,High Value,,324.2207149382177,94.96324301211448,100.0,Yes
Control,Low Value,222.73844191071075,264.63400461217464,45.22659971744076,51.38894244682383,
Treatment,Low Value,,188.18111971253944,51.457387620186864,49.04941492994538,Yes
Treatment,Medium Value,357.36775516687374,540.3067602,30.771203465496004,34.98230812061897,No
Treatment,Low Value,218.7616108,337.4138813960538,64.49511318068215,,Yes
,,207.74335734603625,247.6640609175905,61.267916776389896,75.29372485871693,Yes
,,244.53260960392228,301.5516055834686,,90.86488555955344,No
Control,Low Value,149.9692287545284,172.610296085586,56.44673086253832,53.80804004953964,No
Control,Medium Value,230.95686285614144,276.3922105,68.91834877582696,65.09342122063035,No
Treatment,,183.2543568863036,284.7238524,73.43278820021452,70.62478238311964,Yes
Treatment,Low Value,186.32651808835496,295.27285719895195,47.013389850412096,38.390663950140606,No
Control,Medium Value,167.8329552325639,198.55511890532352,,68.58241586058755,Yes
Control,High Value,186.13898960568835,227.4852706413113,95.40723344,100.0,Yes
,High Value,208.1363003095815,251.5006391440711,73.08141143,100.0,
Treatment,Low Value,,296.9154962523635,,50.16798208405424,Yes
Control,Low Value,199.9063296409259,233.7517307,50.493482088211344,63.712992486131625,No
,High Value,312.1068523715461,388.6368033107898,70.37740636519018,,
Treatment,Medium Value,,322.27930122820464,81.16664663692885,87.41287792334522,No
Treatment,Low Value,140.55193318004478,207.0949453378989,60.08199133081158,61.15099683629271,No
,Low Value,217.1457714493012,258.0470094546315,55.92685328166405,63.99287715,Yes
Treatment,Medium Value,213.66129767024623,327.9323732028316,65.01948142683455,,
Control,Low Value,173.18877306903303,201.3577850714296,63.28935949942564,62.08757934965833,Yes
Treatment,Medium Value,180.72707515873813,281.5691426679266,74.77201942924735,84.56995156,Yes
Control,Medium Value,173.89987252209724,,79.53208832953396,86.23267307831166,
Control,Medium Value,171.46541025744156,193.34635429002657,79.40863713309369,90.60007836560014,Yes
Control,Medium Value,139.31697467964028,167.9144203494805,67.24326152,88.90544843968495,Yes
Control,Medium Value,244.0151862129496,297.2836512568448,61.971764381859934,65.50200638542269,Yes
,High Value,240.5864673727041,366.77683652111847,75.03110435019497,57.87252163653875,Yes
Treatment,Medium Value,202.16038229626903,304.6179446477203,71.75955123532886,76.78337449243519,Yes
,High Value,184.4223091570238,,70.24902619495936,45.58900873490168,No
Treatment,Medium Value,256.0858785301469,395.2722986797604,57.60221241523079,65.11780265754865,Yes
Control,,,143.0521138551134,47.97347701207501,43.914910272640576,Yes
,High Value,,247.50449315643624,79.44714228386614,85.23602379279903,No
Treatment,,224.57422604593637,347.05783804643505,55.48607616438823,75.10009379953927,
Treatment,Medium Value,,156.15333678435454,55.65837986202569,77.58814811128336,Yes
Treatment,Medium Value,206.61066592078168,323.0886606003186,51.715594377160805,60.98875574927211,No
Treatment,Low Value,146.5021950431663,217.6900018978608,39.62848022629101,,No
Treatment,,197.7319436798284,301.5801552533511,76.20814114454411,89.03187656854081,No
,Low Value,160.4247082233101,188.0844710228778,48.22402678063712,49.06502116470489,Yes
Control,Medium Value,,,,54.009137647532896,Yes
Control,Medium Value,258.59844044017615,316.1224658009618,86.35020637751002,99.68399971,No
Treatment,High Value,357.4695298099147,555.9942838395829,,,Yes
Treatment,Low Value,177.44528919759122,265.1596261372995,46.73140471709181,53.981871871285016,Yes
Treatment,,240.01907430240223,380.3839814410376,53.65882154964076,58.262267488379,No
Treatment,Low Value,,305.5495704049848,68.47565022388792,76.0,
Control,High Value,248.96759723198196,297.3242746959385,,88.52761356,Yes
Control,Low Value,251.98892830029985,298.9762837783396,51.263292285484674,54.08443780765729,Yes
Treatment,High Value,176.84441362975392,268.5510514901184,91.45980580102726,100.0,Yes
Control,Low Value,160.74507125382706,195.9180665785754,50.67628885,,Yes
Control,Low Value,178.01813492173756,216.30053595384504,,54.43630196,Yes
Treatment,High Value,165.75462650110072,248.0180324657608,,87.45961127949602,Yes
,Medium Value,,287.8253783244133,67.06991015301207,66.98060100582529,Yes
Treatment,,226.6264551175023,343.90950590426985,61.03673987601938,59.91995480481595,No
,Medium Value,240.8926188509797,388.7723895991591,,63.23038221378864,Yes
Treatment,Low Value,167.1773783959722,261.7036202299336,45.44052281789417,,No
Treatment,Low Value,,365.9925492140952,49.147666961638805,60.64558758230308,No
Control,Medium Value,,116.51320381578265,62.99650920196448,64.57868861801445,Yes
Control,,,,56.21900520177429,52.80110198983944,Yes
Treatment,Low Value,204.9542729616,316.45346828552715,51.37031532024962,58.706727515174784,No
Control,,184.64793045662597,229.54249116866103,60.09713371853435,69.61065253838534,No
,High Value,254.1740709853193,397.8711716323921,94.95941599534504,92.49797077828887,No
Treatment,Low Value,180.3324337345452,279.7245547235894,69.05343580321757,72.06854077098414,Yes
Treatment,Low Value,88.05843237683214,122.89359628639326,50.47033485030687,58.48500016195044,No
Treatment,,,274.2576136214375,62.23887893839808,68.95194369,No
Control,Low Value,223.91398320304847,270.6550474009617,,49.12153207362368,Yes
Treatment,High Value,279.7873211272461,446.1662047505909,78.09879776132628,88.77232939390086,Yes
Control,Medium Value,213.1422875139197,252.89576480273917,82.61757388559994,94.85552436510068,No
Treatment,Low Value,,355.32611401380734,,,Yes
Treatment,Medium Value,227.05205730909304,367.4841059,61.02805555420549,,Yes
Treatment,Low Value,193.47833290703275,,,58.22675823794744,
,High Value,189.19572060459703,220.5572112551806,,,No
,Medium Value,185.3545991415785,300.2599392737787,70.36941414307219,96.10549284137754,
Treatment,High Value,193.4278886892129,308.83904351402543,100.0,85.55601257072722,No
Treatment,Low Value,191.59326985723877,296.0455900950127,56.859095620047405,64.55523238445579,Yes
Control,High Value,,,100.0,100.0,Yes
,High Value,183.0266957336104,217.6323583038065,,100.0,Yes
Control,,,144.94704824451577,58.90044521774135,66.33401994285856,No
Treatment,,241.1582724733086,381.5935312617274,59.73592401695708,76.0,
Control,Medium Value,,197.06998058195208,66.31982882047717,77.47995695809736,No
Treatment,Low Value,,333.5189680858295,46.39363547959682,48.25069132653074,No
Control,Medium Value,209.48272534179117,254.2917117609716,81.24343775229849,85.94045383448328,Yes
,High Value,203.23607052369172,227.0357776503276,83.13475344277599,97.11104679124692,Yes
Treatment,High Value,251.07140115142,,96.28036804542052,100.0,Yes
Control,,,170.14244740609547,73.95976528,90.14457091860724,Yes
Treatment,Low Value,256.8367525550804,415.7131402591759,,56.51047408013649,No
Treatment,Low Value,303.39381704890377,,62.84955295243217,61.52364836108899,No
Control,High Value,290.9895164213683,340.58886541563595,94.41738207228823,76.51237280133475,No
Treatment,Medium Value,175.4679182413152,274.2151792,78.27005020116853,,No
,High Value,,126.1200764,91.94656447823608,87.33830478755559,No
Control,,,302.9044914618327,,100.0,Yes
,Low Value,121.30807832947777,148.3759976294328,49.01792537053685,,Yes
Treatment,Medium Value,172.9660740893164,264.7421891033895,71.63586315382335,,No
Control,High Value,,358.9077093109122,95.29329038382144,100.0,Yes
Treatment,,249.90062711586123,391.0890641439775,57.16197271759805,58.5357702,No
Treatment,High Value,311.8272725235319,480.3129537142016,93.49523359876645,100.0,Yes
Control,High Value,221.8415145,257.19213084187254,100.0,100.0,Yes
Control,Low Value,224.04224424696235,262.3510941861562,49.86210938886396,51.70456636821942,Yes
Control,Low Value,89.50651864876187,104.65834769084589,40.7435075440082,,No
Control,Medium Value,125.71149458618774,156.57032872117298,65.70787509231249,67.06726918147183,Yes
Treatment,High Value,210.78719214268807,333.7638186447641,,100.0,No
Treatment,Medium Value,239.84976604001983,391.2136765535292,77.18941115731384,74.53201128818222,Yes
Control,Low Value,,188.29913767859915,52.11334197716604,46.03372115865072,No
Control,,219.23314002834545,256.1544510390119,,53.11621900813972,Yes
Treatment,High Value,147.74284611440223,228.5681712081565,80.94857659511884,76.38935818,No
Treatment,Medium Value,194.9022750003973,307.04470325945937,74.39524792118516,77.22064533295129,Yes
Treatment,Medium Value,230.9121283289021,363.42567632596206,55.53553162610889,65.20098683911215,No
Treatment,,266.23682924638507,417.9899223092418,88.41818496429424,,Yes
Control,High Value,208.37569712385087,251.07448292558396,80.60814981382713,92.08820618111442,No
Treatment,Medium Value,,313.37384985263003,67.49747039199718,73.04626244049548,
Treatment,Low Value,115.93294084072562,177.4513269875251,37.39460947208197,51.29191335100072,Yes
Control,,176.0048593059385,219.5729550639911,59.12891378158351,59.44231853540046,No
Treatment,High Value,283.1083272482564,,,,Yes
Treatment,Medium Value,196.98324125405853,308.76890100158545,68.63509906849123,84.79914764645522,No
Control,,153.8722389223037,191.40484279731456,74.75033249,72.96544888003899,No
Control,Medium Value,242.9944680135899,284.9914802294052,61.30412206090401,65.42141393395856,No
Control,Low Value,,346.9524769290716,50.02745936005174,48.774419230465874,No
Treatment,Low Value,280.77207205864414,439.623175416753,40.28574613946634,,No
Treatment,Medium Value,223.20967792177916,351.1369027358886,64.27498922043274,75.25938352050012,Yes
Control,Medium Value,,282.4693299,,91.69012392664212,No
Control,,312.10224761783286,377.13367893249824,92.58149974965217,100.0,Yes
Treatment,High Value,235.62872874006155,352.5718368555709,70.43051465085736,72.35004242624358,Yes
Control,Medium Value,214.0186668635015,252.48864258775177,74.14369883411995,75.21960041223205,Yes
Control,Medium Value,180.0486286154461,222.7734193612611,,95.83354885910056,No
Control,Low Value,,329.5941281577043,45.71908290434735,,Yes
Treatment,Medium Value,,,68.44007077424841,83.61098395842794,Yes
,High Value,212.35401973471,329.5247633639618,86.35078637818485,86.15601869965845,No
Treatment,Low Value,157.4419239,256.6565405512582,55.23152982591667,62.20211434408059,No
Treatment,,124.68547142418662,204.11478663079544,91.24716737,98.69719483796584,No
Treatment,High Value,134.51107954995177,211.2058297377361,,100.0,No
,Low Value,154.63998615207424,242.61867515687436,53.14480427415255,48.41411965919889,Yes
Control,High Value,273.4861770155412,340.48853997820623,100.0,100.0,No
Treatment,Medium Value,218.77619528947315,332.22136916341617,,68.06136892236407,Yes
Treatment,High Value,151.95239524901538,235.4462763206309,74.63082680464548,100.0,Yes
Control,,143.37186815467254,168.36855874546356,65.04068612365793,76.0,Yes
Treatment,Low Value,192.79935581773577,294.2561185167856,49.10079376267758,51.33420776353268,
Treatment,Low Value,,415.9919771759683,57.31127719755894,55.778546792398856,
,High Value,155.6948824457393,188.9563407824498,87.77851487814928,72.12975588844638,Yes
Control,Medium Value,219.76984148188475,,78.07273665325937,96.12208667511784,
,Low Value,,199.722754689718,57.25290417411378,66.10476422164092,No
,Medium Value,181.07044848903777,288.0899355,99.2058890600142,95.35633138052788,No
Control,,127.2775577096393,151.26606455653064,54.05960720540544,48.80410089632802,No
Treatment,Medium Value,238.12633457101109,379.47454760227095,,82.76355164196003,Yes
Treatment,Medium Value,175.05020081176752,271.6996050472688,84.63020878933887,96.45278632297187,Yes
Treatment,,,286.1822577075136,78.06748057917027,96.45506716,No
Treatment,Low Value,232.7484661073489,359.7991218963762,47.47581013022008,55.38022504904304,No
Control,High Value,288.1269625764727,344.0646874399898,99.44476526458406,100.0,Yes
Control,High Value,,230.9112778,91.74230747,,No
Treatment,High Value,237.51658667995324,369.4180435907198,87.46676062786676,93.46442888291035,Yes
Control,Medium Value,,299.17364009466746,76.00614603218173,,No
Treatment,,169.75952069454826,262.5689490584143,58.51605466852974,58.22445098461776,No
Treatment,,231.5426041,357.89062504026094,71.23732096441906,79.98735035593204,No
Treatment,Low Value,157.43256063496275,243.75691640195197,51.94407927993819,67.57384628987108,Yes
Control,Medium Value,193.59695469181557,220.20817295426303,91.10258604518673,100.0,Yes
